Unit_Type,Operation_Type,Base_Location,Morale_Score,Supply_Level,Communication_Quality,Command_Structure,Intel_Availability,Equipment_Readiness,Training_Level,Casualty_Count,Engagement_Frequency,Resilience_Index,Success_Rate,Mission_Outcome
Armored,Support,Rural,4.428470567927287,Low,4.992942379409557,Flat,Limited,Fair,Intermediate,2,Rarely,7.006570056746968,62.62550884957603,Ongoing
Naval,Training,Mountainous,2.7674196593977216,Low,6.361976865434746,Decentralized,Limited,Poor,Intermediate,44,Rarely,1.7340313949021207,93.12146953746358,Ongoing
Infantry,Training,Mountainous,5.549861562140174,Medium,5.536045633929756,Hierarchical,Limited,Excellent,Basic,34,Rarely,4.925951683083022,57.09772649950136,Ongoing
Naval,Reconnaissance,Urban,5.408890341046348,Medium,7.992935896916578,Decentralized,Minimal,Excellent,Intermediate,38,Occasionally,5.766097876165752,73.13039232227922,Ongoing
Armored,Support,Mountainous,4.35464707000007,High,10.305568713545103,Decentralized,Limited,Excellent,Intermediate,18,Occasionally,5.848844828326056,54.65642074495068,Ongoing
Armored,Reconnaissance,Rural,5.2970620312830095,Medium,7.901631334439886,Hierarchical,Limited,Fair,Basic,22,Rarely,4.377836096353169,76.85968151869322,Ongoing
Aviation,Training,Urban,2.6899403191839633,Low,12.739725068329015,Flat,Minimal,Excellent,Advanced,30,Occasionally,5.265490979950595,88.16613331595268,Ongoing
Armored,Reconnaissance,Rural,6.519825686352967,High,8.413511005899808,Decentralized,Minimal,Poor,Basic,23,Frequently,5.704632613423312,71.07711919974342,Successful
Armored,Reconnaissance,Coastal,3.0062658104862594,Low,5.1336555053746205,Hierarchical,Extensive,Poor,Intermediate,49,Rarely,3.6828470296750293,65.79984471084178,Ongoing
Naval,Reconnaissance,Rural,3.788860689393136,High,11.851979887248282,Hierarchical,Limited,Good,Basic,16,Rarely,3.6289935175245596,51.682248098474915,Ongoing
Naval,Support,Rural,6.297603632303151,Low,8.822055293963105,Hierarchical,Extensive,Fair,Basic,26,Rarely,6.127175233512556,70.09203304054307,Ongoing
Infantry,Reconnaissance,Rural,7.407917930020467,High,4.215405897907299,Decentralized,Minimal,Good,Basic,8,Rarely,5.014094860727156,76.45729527072311,Ongoing
Aviation,Training,Rural,8.171549136092677,Low,6.957732612099531,Flat,Limited,Fair,Basic,31,Rarely,4.853983760241487,60.74213268262075,Ongoing
Naval,Reconnaissance,Coastal,7.111596476933144,Medium,8.607215682154916,Decentralized,Limited,Fair,Advanced,13,Frequently,5.939976425574132,72.76543708008347,Ongoing
Armored,Support,Urban,4.351855632396436,Low,8.127500244402807,Decentralized,Limited,Poor,Basic,21,Rarely,3.514129468918662,97.23200089824637,Ongoing
Infantry,Combat,Rural,1.9179338617990744,High,8.601030584087423,Decentralized,Extensive,Excellent,Intermediate,39,Occasionally,2.647512599719901,68.81132134065624,Ongoing
Naval,Support,Urban,7.8101111712057865,Low,9.035365748037034,Hierarchical,Limited,Poor,Advanced,13,Occasionally,4.044505017947107,81.61329970501914,Ongoing
Aviation,Reconnaissance,Mountainous,7.741391977809952,Medium,5.798209199871348,Flat,Extensive,Good,Basic,36,Frequently,4.22379720609792,42.937713843397106,Ongoing
Aviation,Combat,Rural,3.656047693293009,High,8.011852563133603,Decentralized,Extensive,Fair,Intermediate,13,Rarely,3.311336319632224,52.536055404931616,Ongoing
Infantry,Reconnaissance,Rural,6.842378075649121,Medium,7.42779663515506,Flat,Minimal,Good,Intermediate,27,Frequently,6.293035518242508,73.9388201636428,Ongoing
Infantry,Support,Mountainous,4.335644412138523,Low,6.494017810629973,Decentralized,Limited,Poor,Intermediate,43,Frequently,4.216642796040438,74.46532158338205,Ongoing
Infantry,Combat,Urban,8.002553767023457,High,8.671326376618257,Flat,Extensive,Fair,Intermediate,39,Occasionally,6.023363319299114,94.19915148149863,Successful
Infantry,Combat,Coastal,3.970270675192436,Low,7.394727010263993,Hierarchical,Limited,Excellent,Advanced,32,Rarely,7.672845843500185,62.31089001746945,Ongoing
Infantry,Reconnaissance,Rural,8.957302575097007,High,9.235166839330127,Flat,Limited,Fair,Intermediate,47,Rarely,5.637692809552699,47.58966814263643,Successful
Armored,Reconnaissance,Mountainous,6.572241095196492,Medium,7.620270914187457,Hierarchical,Minimal,Good,Intermediate,21,Rarely,3.8008365971450386,67.6046227341271,Ongoing
Armored,Support,Mountainous,8.595089689371974,Medium,6.354630680495227,Hierarchical,Extensive,Good,Intermediate,39,Frequently,5.4734990184069705,76.3558542836226,Ongoing
Naval,Reconnaissance,Rural,4.072405460700241,Medium,7.320683266490711,Flat,Extensive,Good,Intermediate,36,Rarely,7.61931702168609,72.67311214100347,Ongoing
Aviation,Combat,Urban,5.8100592088883865,Low,8.363464332965364,Decentralized,Minimal,Good,Advanced,34,Frequently,7.0363940439477926,67.23440924713273,Ongoing
Armored,Training,Urban,3.0614416033112697,High,7.078002956150649,Decentralized,Extensive,Fair,Basic,44,Frequently,8.365588163396858,72.01391092495702,Ongoing
Armored,Training,Rural,6.6879785042383935,Medium,6.115163790343192,Decentralized,Extensive,Fair,Basic,27,Occasionally,4.389732800610882,63.66365978394645,Ongoing
Armored,Support,Mountainous,6.798083065674249,Low,7.319143361835133,Decentralized,Extensive,Poor,Basic,36,Rarely,4.325274056101385,66.33171286475117,Ongoing
Naval,Reconnaissance,Rural,9.794047836402374,Low,9.854169802678733,Flat,Minimal,Poor,Advanced,2,Frequently,5.965418695705204,105.15293108067053,Ongoing
Infantry,Support,Coastal,5.964079594439299,High,8.33726499932976,Decentralized,Extensive,Fair,Basic,21,Occasionally,3.3393114028616564,45.301969634363914,Ongoing
Naval,Training,Coastal,6.4481884050121865,Medium,7.730125841840666,Decentralized,Limited,Poor,Intermediate,45,Occasionally,5.174136072369803,78.40069512459048,Ongoing
Aviation,Training,Urban,4.058339246992436,Low,6.622387123063728,Hierarchical,Minimal,Fair,Advanced,37,Rarely,3.851166037925684,68.0657123203573,Ongoing
Aviation,Reconnaissance,Coastal,6.0827587452704766,Medium,7.434797969509578,Flat,Minimal,Excellent,Basic,38,Occasionally,3.4383929013325387,73.67490809788751,Ongoing
Aviation,Combat,Mountainous,4.240217582624832,High,5.097378774909211,Hierarchical,Minimal,Fair,Basic,22,Occasionally,3.8663403832289123,64.35113761268343,Ongoing
Aviation,Reconnaissance,Coastal,5.231721517684,Medium,6.643437487840972,Hierarchical,Extensive,Poor,Basic,5,Frequently,5.680434437600334,96.78057720367326,Ongoing
Armored,Training,Rural,5.34903132309159,Medium,8.061529662988887,Decentralized,Minimal,Excellent,Advanced,13,Occasionally,4.135146273841604,38.366086317501114,Ongoing
Armored,Combat,Mountainous,4.295390253301659,Low,7.221999593084873,Decentralized,Extensive,Poor,Advanced,21,Frequently,5.417820241475651,75.94119780204164,Ongoing
Naval,Support,Urban,5.125890193083987,Low,6.259149327649102,Flat,Limited,Fair,Intermediate,35,Rarely,6.601532956950286,44.32995429071146,Ongoing
Infantry,Training,Urban,4.249409660573159,High,4.554168582095208,Hierarchical,Minimal,Poor,Advanced,19,Frequently,6.01701440546932,52.658750829058796,Ongoing
Aviation,Support,Coastal,4.240537749932321,High,6.75374511699628,Decentralized,Minimal,Fair,Advanced,41,Frequently,6.805315185699588,99.79091694045023,Ongoing
Naval,Combat,Urban,7.1533293030045435,High,5.524796457768938,Hierarchical,Minimal,Poor,Intermediate,22,Occasionally,5.875429468506358,94.24633501640947,Ongoing
Armored,Support,Rural,5.350827283652823,Low,6.946093842347245,Decentralized,Limited,Poor,Basic,12,Rarely,4.671109074552103,67.30496795026669,Ongoing
Armored,Training,Mountainous,5.694132544400555,High,7.56247874703658,Decentralized,Extensive,Fair,Basic,43,Occasionally,7.6948305218992346,59.81190980287188,Ongoing
Infantry,Reconnaissance,Rural,2.0853904620289283,High,9.889219791547747,Decentralized,Minimal,Excellent,Advanced,45,Frequently,3.968925326978906,68.1954729285761,Ongoing
Infantry,Support,Rural,5.84691666366078,Low,8.860260978847124,Decentralized,Limited,Fair,Intermediate,44,Frequently,4.372048597085021,81.9767832502162,Ongoing
Infantry,Training,Rural,6.060846927950475,High,7.477813912813787,Flat,Extensive,Fair,Basic,8,Frequently,1.7806897501154717,60.85664579113384,Successful
Naval,Training,Rural,4.203322754622494,Low,11.184569821981361,Hierarchical,Minimal,Fair,Intermediate,47,Rarely,4.847702058129794,66.92349871387887,Ongoing
Armored,Combat,Mountainous,9.170059352521383,High,7.811837219443635,Hierarchical,Extensive,Good,Intermediate,40,Rarely,1.8012199373159818,74.99143672390157,Successful
Armored,Training,Mountainous,0.4215454716318696,Low,5.569631129374085,Flat,Minimal,Good,Advanced,5,Rarely,4.003366064274019,87.99568467562459,Ongoing
Infantry,Reconnaissance,Rural,6.568734271541093,Medium,6.5690670746740025,Flat,Limited,Poor,Basic,45,Occasionally,5.207244960289774,65.43660884287033,Ongoing
Aviation,Reconnaissance,Rural,6.425609609909724,Low,12.157899904346976,Flat,Extensive,Good,Intermediate,27,Occasionally,6.724432692484875,52.09693704690399,Ongoing
Infantry,Support,Urban,6.083165863998824,Low,5.564934955584338,Decentralized,Limited,Excellent,Basic,6,Occasionally,4.006633818508163,56.07268297569409,Ongoing
Naval,Support,Urban,5.352425411277246,Low,6.398945556364853,Decentralized,Minimal,Fair,Basic,18,Occasionally,6.44107639877494,83.58802266262582,Ongoing
Infantry,Support,Mountainous,6.101358645250075,High,9.000038485541811,Hierarchical,Limited,Excellent,Basic,30,Rarely,2.682699029389898,114.42046487162378,Successful
Infantry,Support,Urban,6.736350959111787,Low,5.235776206091994,Flat,Extensive,Fair,Basic,34,Rarely,3.8576691526134383,56.19869339024366,Ongoing
Naval,Reconnaissance,Mountainous,3.548224832336012,Low,9.059002725909442,Hierarchical,Extensive,Excellent,Intermediate,28,Frequently,4.921236444593737,78.58808408009025,Ongoing
Infantry,Combat,Mountainous,5.5983912443601795,High,9.329167273781481,Flat,Minimal,Good,Basic,46,Rarely,5.68034781945736,95.30703516779721,Ongoing
Armored,Support,Coastal,4.633366315953392,Medium,7.5775387566847066,Hierarchical,Extensive,Fair,Intermediate,43,Occasionally,6.720275126924593,50.83060568252337,Ongoing
Aviation,Combat,Mountainous,2.812463199548983,Low,10.325482551329564,Flat,Minimal,Good,Advanced,32,Occasionally,4.543093870543294,67.44342480562102,Ongoing
Infantry,Training,Urban,6.43433994922658,High,6.669855769297347,Flat,Limited,Good,Advanced,42,Occasionally,5.30975232322681,56.097652228801024,Ongoing
Naval,Training,Coastal,3.871279150631933,Medium,8.880418994177962,Decentralized,Limited,Fair,Intermediate,21,Rarely,5.189444234415902,46.756999322912876,Ongoing
Aviation,Support,Urban,2.004282650441066,Low,2.276059744511655,Hierarchical,Limited,Excellent,Advanced,2,Rarely,3.8834310852883958,73.7141545206126,Failed
Naval,Training,Mountainous,3.921778678596702,Medium,8.345796236500865,Decentralized,Minimal,Poor,Advanced,48,Rarely,6.856784511146097,79.74204853680479,Ongoing
Aviation,Combat,Mountainous,3.402202203813739,Low,9.70262674304501,Decentralized,Limited,Good,Basic,12,Rarely,6.600977463881985,81.20672251244675,Ongoing
Aviation,Combat,Rural,7.056958018380221,Low,8.613322849103927,Hierarchical,Minimal,Good,Intermediate,39,Occasionally,3.2809021690916187,115.7890055186218,Ongoing
Infantry,Training,Mountainous,5.306386281116155,Medium,6.252824819639663,Decentralized,Limited,Fair,Intermediate,12,Rarely,5.827215862362759,52.14924397038584,Ongoing
Armored,Support,Coastal,7.76476549137988,Medium,4.015491523692214,Flat,Limited,Fair,Basic,39,Frequently,6.792247784028367,80.2696791509603,Ongoing
Infantry,Combat,Mountainous,3.666887537533908,Medium,9.31704099333048,Flat,Extensive,Excellent,Advanced,39,Frequently,6.00476074220847,95.68828834086898,Ongoing
Naval,Combat,Rural,6.748339743792998,Low,5.343783403071425,Flat,Limited,Good,Basic,12,Rarely,3.333499821153717,41.34994658555109,Ongoing
Naval,Reconnaissance,Mountainous,10.679245829615827,Low,5.609097918981974,Flat,Limited,Poor,Intermediate,11,Frequently,3.329018269193022,62.48341710876423,Ongoing
Aviation,Support,Mountainous,5.712064934254281,High,6.476857101596763,Decentralized,Minimal,Good,Basic,4,Rarely,3.525069891771496,67.7799818993442,Ongoing
Aviation,Reconnaissance,Mountainous,6.723297724646305,High,8.343838701953223,Hierarchical,Extensive,Excellent,Intermediate,12,Frequently,5.07968429050903,53.70438386267588,Successful
Armored,Training,Rural,6.387035328450812,High,9.431451255889414,Decentralized,Minimal,Poor,Intermediate,11,Rarely,2.3329239188208213,66.77534633598269,Successful
Infantry,Training,Urban,2.1558493451483467,Low,11.077836901773331,Hierarchical,Limited,Fair,Advanced,9,Rarely,6.622754178696238,70.43547969825188,Ongoing
Naval,Reconnaissance,Mountainous,6.171634594934901,Medium,7.334074466166688,Hierarchical,Limited,Fair,Intermediate,14,Rarely,5.204254763936819,92.55474257792592,Ongoing
Aviation,Support,Coastal,5.612912641299138,High,7.664620010541638,Decentralized,Extensive,Fair,Advanced,1,Occasionally,0.012335592068545509,68.56761484318595,Ongoing
Armored,Combat,Rural,4.480505233203382,Low,7.982767982597458,Decentralized,Limited,Excellent,Basic,37,Frequently,8.28476838215252,74.99958983956999,Ongoing
Naval,Training,Coastal,3.231927251590239,Medium,6.125427980439719,Flat,Minimal,Fair,Advanced,15,Frequently,2.953077569829434,55.93858757460718,Ongoing
Aviation,Support,Mountainous,6.387966480654074,High,8.490310373393214,Hierarchical,Minimal,Poor,Basic,32,Rarely,7.114442088656714,45.261144747410725,Successful
Naval,Support,Rural,3.0551925207787574,Medium,5.9170564856272305,Hierarchical,Extensive,Fair,Basic,33,Occasionally,5.6910921950320255,80.97390866237535,Ongoing
Armored,Training,Mountainous,9.267291209363794,Medium,9.324488596679142,Hierarchical,Limited,Excellent,Basic,24,Occasionally,6.719947231379242,84.71390824233721,Ongoing
Armored,Training,Coastal,5.228338166976257,High,5.147328342067166,Flat,Extensive,Good,Intermediate,46,Occasionally,3.3572417460597306,81.34309453473814,Ongoing
Naval,Support,Rural,2.553385904426993,High,8.871059969916072,Hierarchical,Limited,Good,Advanced,25,Occasionally,5.527443248961035,67.31518915795792,Ongoing
Infantry,Combat,Urban,3.9720074433433226,Low,8.903705316242032,Hierarchical,Limited,Poor,Basic,47,Frequently,5.603912280659392,102.4463128745837,Ongoing
Naval,Reconnaissance,Urban,4.443731323420366,Medium,4.011676307513912,Flat,Limited,Excellent,Basic,39,Occasionally,6.831489072070835,80.89023018239749,Ongoing
Aviation,Training,Urban,9.824753307847692,High,7.792082582567015,Decentralized,Minimal,Fair,Advanced,13,Frequently,3.2966850856407834,79.3540557177999,Successful
Infantry,Reconnaissance,Mountainous,3.230822106381007,High,10.248666232897385,Flat,Extensive,Fair,Basic,41,Rarely,5.145800892206162,83.95723132834475,Ongoing
Aviation,Support,Rural,4.767565473497226,Medium,7.589263888211875,Flat,Minimal,Good,Intermediate,14,Rarely,6.269842806340549,68.89149735329956,Ongoing
Naval,Reconnaissance,Coastal,3.9243432602699553,Medium,7.275721408595549,Decentralized,Minimal,Fair,Advanced,34,Rarely,3.364786013700005,52.216332406984236,Ongoing
Infantry,Combat,Coastal,5.998516971163329,Medium,6.14695515885583,Hierarchical,Minimal,Good,Basic,37,Occasionally,3.0254767683086765,61.65237635768833,Ongoing
Aviation,Support,Mountainous,3.956233172589911,High,8.1655809022061,Decentralized,Extensive,Good,Advanced,30,Frequently,3.071685571631333,71.9240406451203,Ongoing
Naval,Combat,Mountainous,2.7218866677205793,High,6.448961702513563,Hierarchical,Minimal,Fair,Intermediate,33,Frequently,4.238713583195191,81.6435946648444,Ongoing
Naval,Support,Coastal,4.609410840407603,Low,8.105664801612456,Flat,Minimal,Good,Intermediate,8,Occasionally,4.172583763913249,59.542766677907295,Ongoing
Infantry,Combat,Rural,4.401212313335514,Medium,8.661120764498387,Hierarchical,Limited,Good,Basic,6,Frequently,5.837246013110125,84.70273201361178,Ongoing
Naval,Support,Mountainous,3.8155112447519732,High,7.711889167749403,Flat,Limited,Excellent,Advanced,37,Occasionally,5.3459008582695065,85.84602114980682,Ongoing
Armored,Combat,Rural,3.922379282205765,High,9.390132292936352,Hierarchical,Minimal,Fair,Intermediate,0,Occasionally,4.982626456128018,54.43338579988877,Ongoing
Aviation,Support,Coastal,7.369391595762006,Medium,7.963606461432294,Flat,Extensive,Excellent,Advanced,22,Occasionally,3.9835139570242797,85.75772755657353,Ongoing
Aviation,Combat,Rural,4.360519571464991,High,6.426374763340343,Hierarchical,Minimal,Fair,Advanced,13,Frequently,5.068870739590172,51.55607981312529,Ongoing
Naval,Support,Urban,2.7317446750431347,Medium,3.5364297375003835,Hierarchical,Extensive,Fair,Basic,24,Occasionally,5.891272448970698,64.88121416060541,Ongoing
Naval,Combat,Coastal,4.075768072400288,High,6.229497943822771,Hierarchical,Limited,Fair,Intermediate,7,Occasionally,2.4697247258407895,61.394660801575185,Ongoing
Armored,Training,Urban,5.108671318930785,Medium,6.830754370336514,Decentralized,Extensive,Fair,Basic,39,Rarely,4.074614374033997,69.44149612172792,Ongoing
Infantry,Reconnaissance,Coastal,2.327460726897292,Medium,8.284468212689086,Flat,Minimal,Poor,Advanced,5,Rarely,5.626646864698983,69.28686395795695,Ongoing
Naval,Support,Urban,8.251955920012797,High,3.419113765413144,Flat,Limited,Poor,Basic,14,Occasionally,5.403470124371522,52.9783867371598,Ongoing
Naval,Combat,Rural,6.735158955012544,Medium,3.583544020043569,Flat,Extensive,Good,Basic,19,Occasionally,5.577305939852257,94.03625615876695,Ongoing
Naval,Training,Coastal,7.860345487237559,Low,3.3539786789728105,Decentralized,Minimal,Excellent,Intermediate,16,Rarely,4.037704092065932,64.0856546389302,Ongoing
Naval,Support,Coastal,5.784256250975365,Low,6.987982441342436,Decentralized,Minimal,Excellent,Advanced,31,Rarely,5.123201686013555,26.996109091521824,Ongoing
Aviation,Support,Urban,0.8126050997397991,Medium,4.512744850545385,Decentralized,Extensive,Good,Basic,5,Frequently,5.109309983306769,81.64127208305361,Ongoing
Naval,Support,Rural,8.070667433277027,Low,8.04618733840818,Decentralized,Extensive,Excellent,Advanced,38,Frequently,5.702724562456063,63.56117255465356,Ongoing
Aviation,Reconnaissance,Coastal,3.2728632805802147,High,6.375666810383001,Hierarchical,Extensive,Poor,Basic,27,Rarely,5.159050402725222,59.16543227169252,Ongoing
Naval,Combat,Mountainous,3.4356265119958023,High,4.025606966656431,Flat,Minimal,Excellent,Intermediate,9,Frequently,4.4945068844627025,62.37179220889597,Ongoing
Infantry,Combat,Urban,5.312650287910888,Medium,9.218704400357796,Hierarchical,Limited,Fair,Basic,8,Frequently,3.9788995145078747,71.45776070223202,Ongoing
Armored,Support,Coastal,7.7564596933402985,High,7.115605035306533,Decentralized,Limited,Fair,Intermediate,36,Frequently,3.7891551783001276,56.7018561588697,Successful
Infantry,Support,Rural,7.106574267904799,High,9.301299353468114,Decentralized,Minimal,Fair,Basic,33,Occasionally,2.6033529885983158,63.79942568142816,Successful
Naval,Support,Rural,6.812562240352042,Low,7.232584029596499,Hierarchical,Extensive,Fair,Basic,12,Rarely,4.562550036377695,68.0071598116891,Ongoing
Naval,Training,Rural,4.3763458942508935,High,10.249248165860868,Flat,Minimal,Good,Intermediate,10,Frequently,2.509891654023268,58.54634447852867,Ongoing
Naval,Support,Rural,4.344784947815777,High,8.431960608966566,Decentralized,Minimal,Good,Basic,10,Rarely,4.577969262551523,79.75785098112146,Ongoing
Infantry,Reconnaissance,Urban,5.691887335960133,Low,4.4204420740036525,Hierarchical,Minimal,Poor,Basic,29,Occasionally,1.9205868417976157,43.599775036097455,Ongoing
Naval,Combat,Coastal,4.739858317432935,Medium,6.105694199849264,Hierarchical,Minimal,Poor,Intermediate,27,Frequently,6.503681033448148,68.9139466779535,Ongoing
Infantry,Reconnaissance,Urban,6.778635814658706,Medium,5.857132543725088,Hierarchical,Limited,Poor,Basic,22,Occasionally,6.304504301860758,62.599441483407475,Ongoing
Aviation,Support,Urban,6.660235328990453,Low,2.6469305434236716,Hierarchical,Extensive,Good,Advanced,14,Occasionally,5.197246092210918,77.31505465745899,Ongoing
Armored,Training,Rural,6.182682642345411,Low,8.951691081736454,Flat,Minimal,Excellent,Basic,45,Frequently,1.9634074655460063,67.40034585718652,Ongoing
Armored,Support,Mountainous,-0.05192256353875724,High,8.046422504662203,Flat,Minimal,Fair,Intermediate,10,Occasionally,4.739185312932173,84.79229960971882,Ongoing
Infantry,Support,Rural,5.255976727354528,High,10.070211594377714,Decentralized,Extensive,Excellent,Basic,12,Rarely,5.305230960435902,83.29828624614542,Ongoing
Aviation,Support,Mountainous,4.782292238534597,Medium,3.9262460398597083,Decentralized,Extensive,Fair,Advanced,27,Occasionally,3.480345234351174,73.94065134238096,Ongoing
Infantry,Support,Urban,5.336051203519063,Medium,4.894924197704265,Flat,Minimal,Poor,Advanced,49,Occasionally,2.0049072546964055,51.55710169471493,Ongoing
Aviation,Support,Rural,3.4913507229071863,Low,5.2125456008864575,Flat,Minimal,Fair,Basic,6,Frequently,7.825978712885393,71.59987112135428,Ongoing
Naval,Combat,Rural,2.3504281792015496,High,10.158693640361838,Hierarchical,Extensive,Excellent,Basic,30,Rarely,4.830448085851012,46.479177930438894,Ongoing
Aviation,Reconnaissance,Urban,5.92627695995008,Low,10.018071873306218,Hierarchical,Extensive,Excellent,Intermediate,48,Rarely,5.509298691339081,65.73913290066382,Ongoing
Aviation,Training,Rural,4.2873973645358765,Medium,4.562870576773306,Hierarchical,Limited,Poor,Basic,42,Frequently,4.968699594194324,89.53245781096786,Ongoing
Aviation,Support,Coastal,6.149385987415199,Medium,7.924107256660832,Decentralized,Minimal,Poor,Intermediate,21,Frequently,6.636918979614592,58.92725114327906,Ongoing
Armored,Training,Mountainous,3.6581712446304575,Low,8.443178919290048,Decentralized,Extensive,Excellent,Advanced,37,Frequently,5.465574658429794,54.34945366407435,Ongoing
Aviation,Combat,Mountainous,7.831821280985354,High,6.9073143056307815,Decentralized,Extensive,Poor,Advanced,13,Rarely,5.839746818914022,90.71748944492796,Ongoing
Naval,Reconnaissance,Mountainous,7.002129685141527,High,11.15185611491394,Decentralized,Limited,Good,Advanced,5,Frequently,4.965326324419326,69.31528077299994,Successful
Naval,Support,Rural,5.5936542170917605,Low,2.2232185152278117,Hierarchical,Limited,Poor,Advanced,45,Frequently,4.497131504174599,76.55137804562442,Ongoing
Naval,Combat,Coastal,4.573423173228106,Medium,3.2522903053067562,Decentralized,Extensive,Excellent,Basic,30,Rarely,4.433901111611558,71.92394155041868,Ongoing
Aviation,Combat,Rural,6.704817755596394,Low,7.380236515746324,Decentralized,Minimal,Good,Basic,2,Frequently,3.3310500047504807,89.0745204759538,Ongoing
Infantry,Reconnaissance,Mountainous,5.785095630474812,Low,4.734335284692824,Hierarchical,Minimal,Excellent,Intermediate,16,Frequently,5.02755882846762,84.66481200262895,Ongoing
Infantry,Support,Rural,5.4771683758612095,High,8.95971717105616,Hierarchical,Minimal,Good,Intermediate,19,Occasionally,5.600249062575265,90.38622001983661,Ongoing
Naval,Reconnaissance,Mountainous,7.085730819119217,Medium,3.9411802587592923,Flat,Limited,Poor,Advanced,6,Occasionally,5.822086348788802,74.02623266492135,Ongoing
Armored,Reconnaissance,Urban,7.85307230881328,Medium,8.40975183348721,Hierarchical,Extensive,Poor,Intermediate,16,Rarely,4.554231347764836,83.91569083881045,Ongoing
Infantry,Training,Mountainous,2.495177631028911,High,7.110028452179041,Decentralized,Extensive,Excellent,Basic,41,Occasionally,6.644147524928485,58.094298131647264,Ongoing
Aviation,Training,Urban,2.8992317853003873,Medium,10.792097011673166,Hierarchical,Limited,Good,Intermediate,49,Frequently,2.9679659255419586,74.22010279379732,Ongoing
Infantry,Reconnaissance,Urban,3.439478549042404,Medium,5.4990544866265125,Decentralized,Minimal,Excellent,Advanced,25,Rarely,6.726487340214307,45.56427525860465,Ongoing
Naval,Training,Urban,1.9951508047128965,High,10.360605410912932,Flat,Extensive,Fair,Intermediate,49,Frequently,3.620236089723534,75.07225964089577,Ongoing
Armored,Combat,Mountainous,4.874502948861697,Medium,8.69133214211035,Flat,Minimal,Poor,Basic,26,Occasionally,4.001506315355723,59.41975626573005,Ongoing
Infantry,Reconnaissance,Coastal,6.200232910489012,Medium,5.1840490853368095,Flat,Extensive,Excellent,Intermediate,12,Occasionally,2.1208799074320654,76.49780410150566,Ongoing
Infantry,Support,Mountainous,4.957163410095327,Low,5.256805856775886,Decentralized,Limited,Excellent,Advanced,39,Occasionally,3.29935214927875,79.61518687113708,Ongoing
Naval,Support,Rural,3.931756716774209,Medium,9.315712864405977,Decentralized,Limited,Fair,Basic,4,Frequently,5.345222271249508,52.01246447536343,Ongoing
Armored,Combat,Rural,7.252915514258316,Low,7.395910115405318,Flat,Minimal,Fair,Intermediate,0,Rarely,5.457731394959687,67.9608550246556,Ongoing
Armored,Support,Coastal,5.281112806413499,Low,6.818090077198482,Flat,Limited,Good,Advanced,16,Frequently,6.653351631579211,60.66490409697041,Ongoing
Naval,Support,Coastal,5.685965934732637,Low,10.6168708952432,Decentralized,Extensive,Fair,Intermediate,36,Occasionally,7.067499023403646,94.9792919566499,Ongoing
Aviation,Reconnaissance,Coastal,7.30846960979952,High,8.69002034785715,Decentralized,Limited,Good,Intermediate,15,Rarely,3.738274922867631,52.423995117669904,Successful
Infantry,Combat,Urban,4.753516122297732,High,5.404087842309999,Decentralized,Minimal,Excellent,Basic,17,Frequently,4.897572502300915,63.58566420180521,Ongoing
Aviation,Reconnaissance,Coastal,9.120428145249361,Medium,5.977756841420936,Decentralized,Limited,Fair,Basic,27,Rarely,1.9132616831622586,33.02856050177802,Ongoing
Infantry,Combat,Coastal,4.104369992256468,Low,7.933421879014388,Flat,Extensive,Good,Basic,2,Frequently,3.7933024519146104,63.46666657013788,Ongoing
Infantry,Reconnaissance,Coastal,8.9958964090258,Medium,7.537873803114808,Flat,Limited,Excellent,Advanced,17,Occasionally,5.041968076371752,71.11398671732194,Ongoing
Aviation,Reconnaissance,Mountainous,3.050529636175159,Medium,8.517570051285613,Hierarchical,Extensive,Good,Intermediate,40,Rarely,1.4328501756749885,35.51656704066144,Ongoing
Naval,Training,Rural,6.034969805760883,Medium,8.726891025547483,Hierarchical,Minimal,Excellent,Advanced,29,Frequently,2.763221306513583,63.469162834800855,Ongoing
Naval,Support,Rural,3.714935662387526,Medium,10.16753395971352,Decentralized,Extensive,Good,Basic,31,Rarely,5.2150047310710015,94.03890735251056,Ongoing
Infantry,Combat,Coastal,7.239132233962184,Medium,6.231747680315792,Flat,Limited,Poor,Advanced,13,Frequently,3.7036381690933586,66.2559838991692,Ongoing
Naval,Support,Rural,4.043534784283143,Low,11.821275235777026,Decentralized,Limited,Excellent,Advanced,16,Frequently,4.01646693065149,63.724514752700465,Ongoing
Infantry,Training,Mountainous,5.581742381288172,Low,8.902541124491995,Hierarchical,Minimal,Excellent,Basic,18,Rarely,5.843830542453263,66.10358932525772,Ongoing
Naval,Combat,Rural,3.6989160079168606,Low,7.583385088257329,Decentralized,Limited,Good,Intermediate,46,Frequently,4.407707424232313,65.38943074661552,Ongoing
Infantry,Training,Urban,6.874450347333228,Low,6.723978470012708,Hierarchical,Minimal,Excellent,Advanced,7,Rarely,3.6234996340242684,68.7090066553691,Ongoing
Naval,Support,Mountainous,3.6884974787217213,High,7.80237011174633,Hierarchical,Minimal,Good,Intermediate,3,Occasionally,6.635331098346536,71.47445636444156,Ongoing
Armored,Reconnaissance,Rural,8.366829689485337,Low,3.453484342671039,Flat,Extensive,Excellent,Basic,23,Frequently,8.57056427606878,55.89627424912908,Ongoing
